,season,id,name,short_name,home_team,away_team,home_captain,away_captain,venue_name,home_team_name,away_team_name
512,2015.0,829713,Kolkata Knight Riders v Royal Challengers Bangalore,KKR v RCB,KKR,RCB,Gautam Gambhir,Virat Kohli,"Eden Gardens, Kolkata",Kolkata Knight Riders , Royal Challengers Bangalore
513,2015.0,829715,Delhi Daredevils v Rajasthan Royals,DC v RR,DC,RR,Jean-Paul Duminy,Steven Smith,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
514,2015.0,829717,Mumbai Indians v Kings XI Punjab,MI v KXIP,MI,KXIP,Rohit Sharma,George Bailey,"Wankhede Stadium, Mumbai",Mumbai Indians , Kings XI Punjab
515,2015.0,829719,Royal Challengers Bangalore v Sunrisers Hyderabad,RCB v SRH,RCB,SRH,Virat Kohli,David Warner,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Sunrisers Hyderabad
516,2015.0,829721,Rajasthan Royals v Mumbai Indians,RR v MI,RR,MI,Steven Smith,Rohit Sharma,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Rajasthan Royals , Mumbai Indians
517,2015.0,829725,Kings XI Punjab v Delhi Daredevils,KXIP v DC,KXIP,DC,George Bailey,Jean-Paul Duminy,"Maharashtra Cricket Association Stadium, Pune",Kings XI Punjab , Delhi Darede
518,2015.0,829727,Sunrisers Hyderabad v Rajasthan Royals,SRH v RR,SRH,RR,David Warner,Steven Smith,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sunrisers Hyderabad , Rajasthan Royals
519,2015.0,829729,Mumbai Indians v Chennai Super Kings,MI v CSK,MI,CSK,Rohit Sharma,MS Dhoni,"Wankhede Stadium, Mumbai",Mumbai Indians , Chennai Super Kings
520,2015.0,829731,Sunrisers Hyderabad v Delhi Daredevils,SRH v DC,SRH,DC,David Warner,Jean-Paul Duminy,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sunrisers Hyderabad , Delhi Darede
521,2015.0,829733,Kings XI Punjab v Kolkata Knight Riders,KXIP v KKR,KXIP,KKR,George Bailey,Gautam Gambhir,"Maharashtra Cricket Association Stadium, Pune",Kings XI Punjab , Kolkata Knight Riders
522,2015.0,829735,Rajasthan Royals v Chennai Super Kings,RR v CSK,RR,CSK,Shane Watson,MS Dhoni,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Rajasthan Royals , Chennai Super Kings
523,2015.0,829737,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,RCB,MI,Virat Kohli,Rohit Sharma,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Mumbai Indians
524,2015.0,829739,Delhi Daredevils v Kolkata Knight Riders,DC v KKR,DC,KKR,Jean-Paul Duminy,Gautam Gambhir,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
525,2015.0,829741,Rajasthan Royals v Kings XI Punjab,RR v KXIP,RR,KXIP,Shane Watson,Virender Sehwag,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Rajasthan Royals , Kings XI Punjab
526,2015.0,829743,Sunrisers Hyderabad v Kolkata Knight Riders,SRH v KKR,SRH,KKR,David Warner,Gautam Gambhir,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Sunrisers Hyderabad , Kolkata Knight Riders
527,2015.0,829745,Royal Challengers Bangalore v Chennai Super Kings,RCB v CSK,RCB,CSK,Virat Kohli,MS Dhoni,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Chennai Super Kings
528,2015.0,829747,Delhi Daredevils v Mumbai Indians,DC v MI,DC,MI,Jean-Paul Duminy,Rohit Sharma,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
529,2015.0,829749,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,RR,RCB,Shane Watson,Virat Kohli,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Rajasthan Royals , Royal Challengers Bangalore
530,2015.0,829751,Mumbai Indians v Sunrisers Hyderabad,MI v SRH,MI,SRH,Rohit Sharma,David Warner,"Wankhede Stadium, Mumbai",Mumbai Indians , Sunrisers Hyderabad
531,2015.0,829753,Chennai Super Kings v Kings XI Punjab,CSK v KXIP,CSK,KXIP,MS Dhoni,George Bailey,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Kings XI Punjab
533,2015.0,829757,Delhi Daredevils v Royal Challengers Bangalore,DC v RCB,DC,RCB,Jean-Paul Duminy,Virat Kohli,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
534,2015.0,829759,Kings XI Punjab v Sunrisers Hyderabad,KXIP v SRH,KXIP,SRH,George Bailey,David Warner,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Sunrisers Hyderabad
535,2015.0,829765,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,CSK,KKR,MS Dhoni,Gautam Gambhir,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Kolkata Knight Riders
536,2015.0,829763,Royal Challengers Bangalore v Rajasthan Royals,RCB v RR,RCB,RR,Virat Kohli,Shane Watson,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Rajasthan Royals
537,2015.0,829723,Kolkata Knight Riders v Chennai Super Kings,KKR v CSK,KKR,CSK,Gautam Gambhir,MS Dhoni,"Eden Gardens, Kolkata",Kolkata Knight Riders , Chennai Super Kings
538,2015.0,829767,Delhi Daredevils v Kings XI Punjab,DC v KXIP,DC,KXIP,Jean-Paul Duminy,George Bailey,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
539,2015.0,829769,Mumbai Indians v Rajasthan Royals,MI v RR,MI,RR,Rohit Sharma,Shane Watson,"Wankhede Stadium, Mumbai",Mumbai Indians , Rajasthan Royals
540,2015.0,829771,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,RCB,KKR,Virat Kohli,Gautam Gambhir,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Kolkata Knight Riders
541,2015.0,829773,Sunrisers Hyderabad v Chennai Super Kings,SRH v CSK,SRH,CSK,David Warner,MS Dhoni,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Chennai Super Kings
542,2015.0,829775,Kings XI Punjab v Mumbai Indians,KXIP v MI,KXIP,MI,George Bailey,Rohit Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Mumbai Indians
543,2015.0,829777,Rajasthan Royals v Delhi Daredevils,RR v DC,RR,DC,Shane Watson,Jean-Paul Duminy,"Brabourne Stadium, Mumbai",Rajasthan Royals , Delhi Darede
544,2015.0,829779,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,CSK,RCB,MS Dhoni,Virat Kohli,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Royal Challengers Bangalore
545,2015.0,829781,Kolkata Knight Riders v Sunrisers Hyderabad,KKR v SRH,KKR,SRH,Gautam Gambhir,David Warner,"Eden Gardens, Kolkata",Kolkata Knight Riders , Sunrisers Hyderabad
546,2015.0,829783,Mumbai Indians v Delhi Daredevils,MI v DC,MI,DC,Rohit Sharma,Jean-Paul Duminy,"Wankhede Stadium, Mumbai",Mumbai Indians , Delhi Darede
547,2015.0,829785,Royal Challengers Bangalore v Kings XI Punjab,RCB v KXIP,RCB,KXIP,Virat Kohli,George Bailey,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Kings XI Punjab
548,2015.0,829787,Rajasthan Royals v Sunrisers Hyderabad,RR v SRH,RR,SRH,Shane Watson,David Warner,"Brabourne Stadium, Mumbai",Rajasthan Royals , Sunrisers Hyderabad
549,2015.0,829761,Kolkata Knight Riders v Delhi Daredevils,KKR v DC,KKR,DC,Gautam Gambhir,Jean-Paul Duminy,"Eden Gardens, Kolkata",Kolkata Knight Riders , Delhi Darede
550,2015.0,829789,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Rohit Sharma,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Mumbai Indians
551,2015.0,829791,Kolkata Knight Riders v Kings XI Punjab,KKR v KXIP,KKR,KXIP,Gautam Gambhir,George Bailey,"Eden Gardens, Kolkata",Kolkata Knight Riders , Kings XI Punjab
552,2015.0,829793,Delhi Daredevils v Sunrisers Hyderabad,DC v SRH,DC,SRH,Jean-Paul Duminy,David Warner,"Shaheed Veer Narayan Singh International Stadium, Raipur",Delhi Darede,ils 
553,2015.0,829795,Mumbai Indians v Royal Challengers Bangalore,MI v RCB,MI,RCB,Rohit Sharma,Virat Kohli,"Wankhede Stadium, Mumbai",Mumbai Indians , Royal Challengers Bangalore
554,2015.0,829797,Chennai Super Kings v Rajasthan Royals,CSK v RR,CSK,RR,MS Dhoni,Steven Smith,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Rajasthan Royals
555,2015.0,829799,Sunrisers Hyderabad v Kings XI Punjab,SRH v KXIP,SRH,KXIP,David Warner,George Bailey,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Kings XI Punjab
556,2015.0,829801,Delhi Daredevils v Chennai Super Kings,DC v CSK,DC,CSK,Jean-Paul Duminy,MS Dhoni,"Shaheed Veer Narayan Singh International Stadium, Raipur",Delhi Darede,ils 
557,2015.0,829803,Kings XI Punjab v Royal Challengers Bangalore,KXIP v RCB,KXIP,RCB,George Bailey,Virat Kohli,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Royal Challengers Bangalore
558,2015.0,829805,Mumbai Indians v Kolkata Knight Riders,MI v KKR,MI,KKR,Rohit Sharma,Gautam Gambhir,"Wankhede Stadium, Mumbai",Mumbai Indians , Kolkata Knight Riders
559,2015.0,829807,Sunrisers Hyderabad v Royal Challengers Bangalore,SRH v RCB,SRH,RCB,David Warner,Virat Kohli,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Royal Challengers Bangalore
560,2015.0,829809,Kings XI Punjab v Chennai Super Kings,KXIP v CSK,KXIP,CSK,George Bailey,MS Dhoni,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Chennai Super Kings
561,2015.0,829811,Rajasthan Royals v Kolkata Knight Riders,RR v KKR,RR,KKR,Steven Smith,Gautam Gambhir,"Brabourne Stadium, Mumbai",Rajasthan Royals , Kolkata Knight Riders
562,2015.0,829813,Royal Challengers Bangalore v Delhi Daredevils,RCB v DC,RCB,DC,Virat Kohli,Jean-Paul Duminy,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Delhi Darede
563,2015.0,829815,Sunrisers Hyderabad v Mumbai Indians,SRH v MI,SRH,MI,David Warner,Rohit Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Mumbai Indians
564,2015.0,829817,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Rohit Sharma,"Wankhede Stadium, Mumbai",Chennai Super Kings , Mumbai Indians
565,2015.0,829819,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,RR,RCB,Steven Smith,Virat Kohli,"Maharashtra Cricket Association Stadium, Pune",Rajasthan Royals , Royal Challengers Bangalore
566,2015.0,829821,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,CSK,RCB,MS Dhoni,Virat Kohli,"JSCA International Stadium Complex, Ranchi",Chennai Super Kings , Royal Challengers Bangalore
567,2015.0,829823,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Rohit Sharma,"Eden Gardens, Kolkata",Chennai Super Kings , Mumbai Indians
568,2014.0,729279,Mumbai Indians v Kolkata Knight Riders,MI v KKR,MI,KKR,Rohit Sharma,Gautam Gambhir,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians , Kolkata Knight Riders
569,2014.0,729281,Delhi Daredevils v Royal Challengers Bangalore,DC v RCB,DC,RCB,Dinesh Karthik,Virat Kohli,Sharjah Cricket Stadium,Delhi Darede,ils 
570,2014.0,729283,Chennai Super Kings v Kings XI Punjab,CSK v KXIP,CSK,KXIP,MS Dhoni,George Bailey,"Sheikh Zayed Stadium, Abu Dhabi",Chennai Super Kings , Kings XI Punjab
571,2014.0,729285,Sunrisers Hyderabad v Rajasthan Royals,SRH v RR,SRH,RR,Shikhar Dhawan,Shane Watson,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad , Rajasthan Royals
572,2014.0,729287,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,RCB,MI,Virat Kohli,Rohit Sharma,Dubai International Cricket Stadium,Royal Challengers Bangalore , Mumbai Indians
573,2014.0,729289,Kolkata Knight Riders v Delhi Daredevils,KKR v DC,KKR,DC,Gautam Gambhir,Dinesh Karthik,Dubai International Cricket Stadium,Kolkata Knight Riders , Delhi Darede
574,2014.0,729291,Rajasthan Royals v Kings XI Punjab,RR v KXIP,RR,KXIP,Shane Watson,George Bailey,Sharjah Cricket Stadium,Rajasthan Royals , Kings XI Punjab
575,2014.0,729293,Chennai Super Kings v Delhi Daredevils,CSK v DC,CSK,DC,MS Dhoni,Dinesh Karthik,"Sheikh Zayed Stadium, Abu Dhabi",Chennai Super Kings , Delhi Darede
576,2014.0,729295,Kings XI Punjab v Sunrisers Hyderabad,KXIP v SRH,KXIP,SRH,George Bailey,Shikhar Dhawan,Sharjah Cricket Stadium,Kings XI Punjab , Sunrisers Hyderabad
577,2014.0,729297,Rajasthan Royals v Chennai Super Kings,RR v CSK,RR,CSK,Shane Watson,MS Dhoni,Dubai International Cricket Stadium,Rajasthan Royals , Chennai Super Kings
578,2014.0,729299,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,RCB,KKR,Virat Kohli,Gautam Gambhir,Sharjah Cricket Stadium,Royal Challengers Bangalore , Kolkata Knight Riders
579,2014.0,729301,Sunrisers Hyderabad v Delhi Daredevils,SRH v DC,SRH,DC,Shikhar Dhawan,Kevin Pietersen,Dubai International Cricket Stadium,Sunrisers Hyderabad , Delhi Darede
580,2014.0,729303,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Rohit Sharma,Dubai International Cricket Stadium,Chennai Super Kings , Mumbai Indians
581,2014.0,729305,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,RR,RCB,Shane Watson,Virat Kohli,"Sheikh Zayed Stadium, Abu Dhabi",Rajasthan Royals , Royal Challengers Bangalore
582,2014.0,729307,Kolkata Knight Riders v Kings XI Punjab,KKR v KXIP,KKR,KXIP,Gautam Gambhir,George Bailey,"Sheikh Zayed Stadium, Abu Dhabi",Kolkata Knight Riders , Kings XI Punjab
583,2014.0,729309,Delhi Daredevils v Mumbai Indians,DC v MI,DC,MI,Kevin Pietersen,Rohit Sharma,Sharjah Cricket Stadium,Delhi Darede,ils 
584,2014.0,729311,Sunrisers Hyderabad v Chennai Super Kings,SRH v CSK,SRH,CSK,Shikhar Dhawan,MS Dhoni,Sharjah Cricket Stadium,Sunrisers Hyderabad , Chennai Super Kings
585,2014.0,729313,Kings XI Punjab v Royal Challengers Bangalore,KXIP v RCB,KXIP,RCB,George Bailey,Virat Kohli,Dubai International Cricket Stadium,Kings XI Punjab , Royal Challengers Bangalore
586,2014.0,729315,Kolkata Knight Riders v Rajasthan Royals,KKR v RR,KKR,RR,Gautam Gambhir,Shane Watson,"Sheikh Zayed Stadium, Abu Dhabi",Kolkata Knight Riders , Rajasthan Royals
587,2014.0,729317,Mumbai Indians v Sunrisers Hyderabad,MI v SRH,MI,SRH,Rohit Sharma,Shikhar Dhawan,Dubai International Cricket Stadium,Mumbai Indians , Sunrisers Hyderabad
588,2014.0,733971,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,CSK,KKR,MS Dhoni,Gautam Gambhir,"JSCA International Stadium Complex, Ranchi",Chennai Super Kings , Kolkata Knight Riders
589,2014.0,733973,Mumbai Indians v Kings XI Punjab,MI v KXIP,MI,KXIP,Rohit Sharma,George Bailey,"Wankhede Stadium, Mumbai",Mumbai Indians , Kings XI Punjab
590,2014.0,733975,Delhi Daredevils v Rajasthan Royals,DC v RR,DC,RR,Kevin Pietersen,Shane Watson,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
591,2014.0,733977,Royal Challengers Bangalore v Sunrisers Hyderabad,RCB v SRH,RCB,SRH,Virat Kohli,Shikhar Dhawan,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Sunrisers Hyderabad
592,2014.0,733979,Rajasthan Royals v Kolkata Knight Riders,RR v KKR,RR,KKR,Shane Watson,Gautam Gambhir,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Rajasthan Royals , Kolkata Knight Riders
593,2014.0,733981,Delhi Daredevils v Chennai Super Kings,DC v CSK,DC,CSK,Kevin Pietersen,MS Dhoni,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
594,2014.0,733983,Mumbai Indians v Royal Challengers Bangalore,MI v RCB,MI,RCB,Rohit Sharma,Virat Kohli,"Wankhede Stadium, Mumbai",Mumbai Indians , Royal Challengers Bangalore
595,2014.0,733985,Delhi Daredevils v Kolkata Knight Riders,DC v KKR,DC,KKR,Kevin Pietersen,Gautam Gambhir,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
596,2014.0,733987,Kings XI Punjab v Chennai Super Kings,KXIP v CSK,KXIP,CSK,George Bailey,MS Dhoni,"Barabati Stadium, Cuttack",Kings XI Punjab , Chennai Super Kings
597,2014.0,733989,Rajasthan Royals v Sunrisers Hyderabad,RR v SRH,RR,SRH,Shane Watson,Shikhar Dhawan,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Rajasthan Royals , Sunrisers Hyderabad
598,2014.0,733991,Royal Challengers Bangalore v Kings XI Punjab,RCB v KXIP,RCB,KXIP,Virat Kohli,George Bailey,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Kings XI Punjab
599,2014.0,733993,Delhi Daredevils v Sunrisers Hyderabad,DC v SRH,DC,SRH,Kevin Pietersen,Shikhar Dhawan,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
600,2014.0,733995,Mumbai Indians v Chennai Super Kings,MI v CSK,MI,CSK,Rohit Sharma,MS Dhoni,"Wankhede Stadium, Mumbai",Mumbai Indians , Chennai Super Kings
601,2014.0,733997,Kings XI Punjab v Kolkata Knight Riders,KXIP v KKR,KXIP,KKR,George Bailey,Gautam Gambhir,"Barabati Stadium, Cuttack",Kings XI Punjab , Kolkata Knight Riders
602,2014.0,733999,Royal Challengers Bangalore v Rajasthan Royals,RCB v RR,RCB,RR,Virat Kohli,Shane Watson,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Rajasthan Royals
603,2014.0,734001,Sunrisers Hyderabad v Mumbai Indians,SRH v MI,SRH,MI,Shikhar Dhawan,Rohit Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Mumbai Indians
604,2014.0,734003,Chennai Super Kings v Rajasthan Royals,CSK v RR,CSK,RR,MS Dhoni,Shane Watson,"JSCA International Stadium Complex, Ranchi",Chennai Super Kings , Rajasthan Royals
605,2014.0,734005,Royal Challengers Bangalore v Delhi Daredevils,RCB v DC,RCB,DC,Virat Kohli,Kevin Pietersen,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Delhi Darede
606,2014.0,734007,Sunrisers Hyderabad v Kings XI Punjab,SRH v KXIP,SRH,KXIP,Shikhar Dhawan,George Bailey,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Kings XI Punjab
607,2014.0,734009,Kolkata Knight Riders v Mumbai Indians,KKR v MI,KKR,MI,Gautam Gambhir,Rohit Sharma,"Barabati Stadium, Cuttack",Kolkata Knight Riders , Mumbai Indians
608,2014.0,734011,Rajasthan Royals v Delhi Daredevils,RR v DC,RR,DC,Steven Smith,Kevin Pietersen,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Rajasthan Royals , Delhi Darede
609,2014.0,734013,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,CSK,RCB,MS Dhoni,Virat Kohli,"JSCA International Stadium Complex, Ranchi",Chennai Super Kings , Royal Challengers Bangalore
610,2014.0,734015,Sunrisers Hyderabad v Kolkata Knight Riders,SRH v KKR,SRH,KKR,Daren Sammy,Gautam Gambhir,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Kolkata Knight Riders
611,2014.0,734017,Rajasthan Royals v Mumbai Indians,RR v MI,RR,MI,Shane Watson,Rohit Sharma,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Rajasthan Royals , Mumbai Indians
612,2014.0,734019,Delhi Daredevils v Kings XI Punjab,DC v KXIP,DC,KXIP,Kevin Pietersen,George Bailey,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
613,2014.0,734021,Sunrisers Hyderabad v Royal Challengers Bangalore,SRH v RCB,SRH,RCB,Daren Sammy,Virat Kohli,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Royal Challengers Bangalore
614,2014.0,734023,Kolkata Knight Riders v Chennai Super Kings,KKR v CSK,KKR,CSK,Gautam Gambhir,MS Dhoni,"Eden Gardens, Kolkata",Kolkata Knight Riders , Chennai Super Kings
615,2014.0,734025,Kings XI Punjab v Mumbai Indians,KXIP v MI,KXIP,MI,George Bailey,Rohit Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Mumbai Indians
616,2014.0,734027,Kolkata Knight Riders v Royal Challengers Bangalore,KKR v RCB,KKR,RCB,Gautam Gambhir,Virat Kohli,"Eden Gardens, Kolkata",Kolkata Knight Riders , Royal Challengers Bangalore
617,2014.0,734029,Chennai Super Kings v Sunrisers Hyderabad,CSK v SRH,CSK,SRH,MS Dhoni,Daren Sammy,"JSCA International Stadium Complex, Ranchi",Chennai Super Kings , Sunrisers Hyderabad
618,2014.0,734031,Mumbai Indians v Delhi Daredevils,MI v DC,MI,DC,Rohit Sharma,Kevin Pietersen,"Wankhede Stadium, Mumbai",Mumbai Indians , Delhi Darede
619,2014.0,734033,Kings XI Punjab v Rajasthan Royals,KXIP v RR,KXIP,RR,George Bailey,Shane Watson,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Rajasthan Royals
620,2014.0,734035,Royal Challengers Bangalore v Chennai Super Kings,RCB v CSK,RCB,CSK,Virat Kohli,MS Dhoni,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Chennai Super Kings
621,2014.0,734037,Kolkata Knight Riders v Sunrisers Hyderabad,KKR v SRH,KKR,SRH,Gautam Gambhir,Daren Sammy,"Eden Gardens, Kolkata",Kolkata Knight Riders , Sunrisers Hyderabad
622,2014.0,734039,Kings XI Punjab v Delhi Daredevils,KXIP v DC,KXIP,DC,George Bailey,Kevin Pietersen,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Delhi Darede
623,2014.0,734041,Mumbai Indians v Rajasthan Royals,MI v RR,MI,RR,Rohit Sharma,Shane Watson,"Wankhede Stadium, Mumbai",Mumbai Indians , Rajasthan Royals
624,2014.0,734043,Kolkata Knight Riders v Kings XI Punjab,KKR v KXIP,KKR,KXIP,Gautam Gambhir,George Bailey,"Eden Gardens, Kolkata",Kolkata Knight Riders , Kings XI Punjab
625,2014.0,734045,Mumbai Indians v Chennai Super Kings,MI v CSK,MI,CSK,Rohit Sharma,MS Dhoni,"Brabourne Stadium, Mumbai",Mumbai Indians , Chennai Super Kings
626,2014.0,734047,Chennai Super Kings v Kings XI Punjab,CSK v KXIP,CSK,KXIP,MS Dhoni,George Bailey,"Wankhede Stadium, Mumbai",Chennai Super Kings , Kings XI Punjab
627,2014.0,734049,Kings XI Punjab v Kolkata Knight Riders,KXIP v KKR,KXIP,KKR,George Bailey,Gautam Gambhir,"M.Chinnaswamy Stadium, Bengaluru",Kings XI Punjab , Kolkata Knight Riders
628,2013.0,597998,Kolkata Knight Riders v Delhi Daredevils,KKR v DC,KKR,DC,Gautam Gambhir,Mahela Jayawardene,"Eden Gardens, Kolkata",Kolkata Knight Riders , Delhi Darede
629,2013.0,597999,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,RCB,MI,Virat Kohli,Ricky Ponting,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Mumbai Indians
630,2013.0,598000,Sunrisers Hyderabad v Pune Warriors,SRH v PWI,SRH,PWI,Kumar Sangakkara,Angelo Mathews,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Pune Warriors
631,2013.0,598001,Delhi Daredevils v Rajasthan Royals,DC v RR,DC,RR,Mahela Jayawardene,Rahul Dravid,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
632,2013.0,598002,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Ricky Ponting,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Mumbai Indians
633,2013.0,598003,Pune Warriors v Kings XI Punjab,PWI v KXIP,PWI,KXIP,Angelo Mathews,Adam Gilchrist,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Kings XI Punjab
634,2013.0,598004,Sunrisers Hyderabad v Royal Challengers Bangalore,SRH v RCB,SRH,RCB,Kumar Sangakkara,Virat Kohli,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Royal Challengers Bangalore
635,2013.0,598005,Rajasthan Royals v Kolkata Knight Riders,RR v KKR,RR,KKR,Rahul Dravid,Gautam Gambhir,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Kolkata Knight Riders
636,2013.0,598048,Royal Challengers Bangalore v Sunrisers Hyderabad,RCB v SRH,RCB,SRH,Virat Kohli,Kumar Sangakkara,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Sunrisers Hyderabad
637,2013.0,598006,Mumbai Indians v Delhi Daredevils,MI v DC,MI,DC,Ricky Ponting,Mahela Jayawardene,"Wankhede Stadium, Mumbai",Mumbai Indians , Delhi Darede
638,2013.0,598007,Kings XI Punjab v Chennai Super Kings,KXIP v CSK,KXIP,CSK,Adam Gilchrist,MS Dhoni,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Chennai Super Kings
639,2013.0,598008,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,RCB,KKR,Virat Kohli,Gautam Gambhir,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Kolkata Knight Riders
640,2013.0,598009,Pune Warriors v Rajasthan Royals,PWI v RR,PWI,RR,Angelo Mathews,Rahul Dravid,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Rajasthan Royals
641,2013.0,598010,Delhi Daredevils v Sunrisers Hyderabad,DC v SRH,DC,SRH,Mahela Jayawardene,Kumar Sangakkara,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
642,2013.0,598011,Mumbai Indians v Pune Warriors,MI v PWI,MI,PWI,Ricky Ponting,Angelo Mathews,"Wankhede Stadium, Mumbai",Mumbai Indians , Pune Warriors
643,2013.0,598012,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,CSK,RCB,MS Dhoni,Virat Kohli,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Royal Challengers Bangalore
